13.241697, -7.113104, 13.539668, 18.275818, 0.569322, -6.317805, 11.854830, 22.383139, 8.949373, 16.829519, 15.539396, -5.052631, 0
-1.787315, -0.546975, 2.871994, 8.767075, 0.546916, -8.602376, -1.136918, 4.232279, 0.391877, 10.310743, -1.678849, -4.339407, 0
0.593747, 1.989452, 7.638759, 9.348173, -2.354267, -0.422167, -2.000735, 1.284835, 4.944965, 12.107232, 5.330461, 2.378151, 0
-9.897164, -6.402700, -9.867059, -34.805986, -3.012122, 9.925280, -9.444083, -19.645467, -3.498414, -17.504690, -13.529933, 10.916316, 0
-10.457162, -1.611427, -17.239229, -33.666389, 4.209894, -6.750522, -5.611152, -12.272557, -12.643301, -16.557711, -19.093239, 4.303784, 0
-6.013875, 0.856598, -3.023711, -16.576077, 7.805790, -4.847314, -4.369160, 1.737771, -2.119351, -2.208993, -9.711966, 5.058834, 0
-10.572858, -10.432044, -15.403361, -39.265904, -0.802424, -1.812978, -4.582033, -13.240788, -11.567487, -17.959292, -20.911345, 8.154341, 0
-7.027103, -2.176783, -1.109258, -12.032260, 1.155576, -0.718557, -9.602883, -8.965441, -4.016773, -1.847550, -6.166243, 3.467613, 0
3.081068, -3.993487, 12.213499, 27.059982, -1.324511, -11.686892, 12.841007, 17.909934, 5.779949, 19.794160, 9.064578, -4.272510, 0
-3.342601, -3.423696, -3.977084, -15.599661, -1.164412, -5.969557, -2.202696, -6.529644, -10.832443, 2.480233, -12.615101, -1.713604, 0
5.383124, -8.044492, 4.432617, 5.951593, 0.306913, 0.924028, 6.559669, 5.230509, 2.698260, 10.341873, 17.159095, 2.106025, 0
2.499048, -1.649361, 10.132641, 12.199249, 1.182626, -4.448420, 0.978485, 3.361484, 1.778963, 12.803994, 5.650027, -1.967044, 0
-8.016021, -5.225130, -19.870753, -36.766607, 1.435381, 8.392448, -13.069019, -14.345440, -3.347746, -15.808296, -16.722383, 5.877894, 0
-1.956905, -3.046095, 5.273675, 11.483115, -4.267353, -2.174044, 2.780506, 3.173423, 1.473562, 11.663730, 2.706156, 0.664023, 0
-2.879899, 0.283628, -5.668074, -16.977990, 3.634626, -1.794609, -6.483415, -5.152317, -2.645312, -4.484257, -11.153263, 2.061396, 0
8.845174, -1.435479, 9.242195, 29.232873, 2.819443, -7.636848, -0.299146, 19.955142, 4.033019, 19.932921, 4.452348, -5.617939, 0
4.320199, -3.075359, 6.450929, 8.907949, 6.498612, -1.431236, 5.796240, 3.354104, 1.974814, 13.083176, 9.209161, 4.429852, 0
8.657790, -5.544109, 8.782312, 9.402663, -3.799944, -0.562100, 2.039971, 3.129417, 0.971391, 12.365389, 11.460315, -0.819307, 0
-6.738533, 5.654589, -6.546674, -9.967021, 6.216378, -11.456115, -6.474276, -2.068398, -4.434411, -1.259526, -6.981259, 2.972722, 0
-4.486351, -0.054994, -3.652845, -17.988167, 6.144181, -1.699323, 0.049098, -5.607103, -1.392366, -3.561613, -5.248451, 5.143016, 0
-5.687040, -3.783302, -6.217909, -23.654657, -5.437320, 5.579395, -7.960722, -6.780742, 1.330302, -7.869836, -5.593037, 0.537793, 0
-6.006085, 4.454848, -3.569354, -14.899295, 3.423294, -3.226400, -3.888172, -8.531410, 2.923858, -3.368250, -6.067583, 4.127394, 0
6.404376, -5.602280, 15.660901, 26.260889, -3.416845, -0.213724, 6.082252, 15.567910, 6.939956, 20.799285, 20.341400, -4.743820, 0
-3.616866, -6.041746, 0.333480, -15.694942, 0.075143, -0.044568, -4.536704, -9.956694, -3.438973, -1.099521, -9.430631, 4.332791, 0
-4.079127, -4.486297, -16.762770, -33.691806, -0.390347, 3.469656, -13.260335, -18.265371, -9.506224, -14.040253, -11.932633, 7.586157, 0
7.122163, -8.267493, 16.857755, 24.430584, -1.181661, -5.937756, 5.005453, 22.750787, 8.983352, 21.671571, 8.986835, -6.192727, 0
7.854642, -3.386660, 11.532455, 22.809898, 4.036944, -4.320197, 12.939374, 14.810956, 4.763690, 19.330327, 17.739753, -2.774813, 0
-8.206676, -0.681933, -14.169046, -34.529829, 5.000745, -2.068479, -8.707157, -18.448274, -13.401531, -11.850329, -17.198749, 1.954575, 0
2.155435, -0.804039, 1.769311, 3.464092, 0.602160, -6.011937, 6.158271, 5.218122, -2.176582, 5.805839, -3.097664, -7.464295, 0
-6.858688, -1.854459, -16.752193, -38.456728, 2.822828, -2.600314, -12.992791, -22.710616, -13.915559, -16.399411, -13.588335, 0.654507, 0
-0.612056, -2.348648, 3.620210, 1.592102, -2.336249, 3.885185, -4.573719, 0.924097, 4.686998, 7.353811, 3.927830, 0.058528, 0
-2.261561, -0.510577, -8.002239, -22.425612, -1.438832, 2.909865, -3.651583, -8.707345, -7.307534, -6.242415, -1.987792, 2.405071, 0
5.583428, -4.005820, 1.785678, 2.671405, -6.146348, -6.468956, 3.720403, 12.433345, -1.779455, 5.518368, -2.651730, -11.183133, 0
-7.388961, -8.272316, -17.087340, -36.100681, 2.811872, 1.510795, -13.926584, -16.329378, -12.441443, -17.478017, -23.284607, 2.161043, 0
4.716961, -0.245742, 13.636577, 28.639698, 1.998990, -7.072547, 4.038677, 13.679192, 2.220332, 23.126785, 12.515480, -4.329357, 0
-9.055819, -8.407846, -11.401876, -30.609073, -1.519101, 4.928342, -8.292826, -16.384427, -7.369073, -17.666677, -9.667215, 6.708621, 0
-4.526952, -4.923797, 2.177647, -12.630882, 7.862920, -0.412248, 2.933621, -7.280621, -3.141340, 2.014346, 1.347969, 10.915503, 0
-5.152642, 6.646546, 0.432905, -18.256146, 4.436950, -0.133472, -4.697863, -10.347665, 1.422739, -6.802415, -13.161028, -2.824764, 0
-6.573825, -5.618498, -2.019441, -17.455348, -1.348589, 3.773806, -7.679758, -2.936310, -1.391439, -1.497455, -9.301428, 2.920984, 0
-9.441765, -3.911630, -14.286341, -29.776251, 3.559508, 0.849668, -15.506743, -12.976694, -6.364396, -8.411100, -22.187605, 10.134250, 0
-4.861953, -2.503126, -2.516752, -16.366458, 4.208526, 3.330329, -4.130582, -8.412923, -3.725189, -5.617720, -1.405921, 6.518876, 0
1.629675, -2.604244, 1.387594, 12.056556, 2.216409, 1.484724, 1.204044, 11.224939, 3.411678, 9.244839, 5.784224, 1.656654, 0
-3.678450, -5.461636, -1.875002, -12.996753, 0.222218, -9.927201, 2.985600, -3.859232, -9.290325, -1.241105, -8.238155, 2.355098, 0
8.071612, -4.141023, 8.682800, 24.621414, 0.006803, -6.241437, 12.703506, 15.822420, 0.657157, 20.129604, 17.558260, 1.352885, 0
-0.915990, -6.528327, -1.946515, -15.086805, -5.109376, 11.534953, -15.194069, -9.273727, 0.622985, -2.412630, -6.394982, 5.387730, 0
6.107993, -4.535344, 5.632144, 1.521914, -3.323953, -0.566483, -2.903010, 1.564042, 2.254333, 9.808132, 7.237468, -4.956706, 0
-4.814091, -9.501263, -14.920530, -35.316739, -1.144386, 14.314383, -15.650683, -18.399597, -0.696867, -11.650655, -11.828614, 7.358389, 0
6.971441, -2.313168, 10.751242, 27.713719, 2.575416, -13.791436, 17.187742, 17.279996, 4.509242, 20.015104, 6.012277, -9.797600, 0
-16.123318, -6.829569, -12.454114, -37.398137, 5.799796, 5.152628, -2.607089, -17.190036, -2.088681, -12.417517, -15.180787, 12.138634, 0
9.044538, -0.843202, 6.707524, 5.377185, -3.387521, -5.983741, 3.927455, 2.145915, -0.234095, 10.370481, 6.896221, -6.861070, 0
-9.987576, -5.913083, -12.824582, -30.420082, 0.626793, 5.274520, -14.055418, -17.132202, -9.825666, -11.922388, -9.551449, 9.539534, 0
6.372710, -4.016186, 5.363437, 7.292720, -3.183598, 0.524709, 1.127993, 7.921823, 5.786127, 8.783859, 8.164938, 5.369356, 0
1.152354, -1.755365, -2.669900, 7.252177, 3.316894, -6.530036, 9.423066, 10.745917, 1.250902, 11.752012, 6.149592, 7.070537, 0
5.204771, -1.119252, 2.099515, 2.887184, -1.710117, 2.780751, 6.059570, -1.698315, 0.052113, 8.328305, 13.006691, 2.221076, 0
-10.030982, -2.632929, -2.357010, -17.589722, -3.035476, -3.024303, 1.867537, -6.837882, -2.111101, -7.783095, -5.261681, 0.270746, 0
5.285853, -3.315768, 9.640023, 10.980221, -0.471528, -9.989965, 3.493979, 7.836766, -1.441882, 11.102680, -5.328653, -5.090572, 0
-0.498162, -1.901901, -5.742853, -14.802532, 4.653403, -0.695008, -4.141696, -4.408333, -6.206959, -3.871790, -3.436816, 1.241265, 0
-3.925869, -0.591501, 1.696788, -15.849287, 0.866904, -6.794102, 2.705901, -6.318983, -5.836559, -2.289817, -5.330901, 2.463529, 0
-8.161159, -6.759453, -12.212149, -27.779443, 3.927487, -2.677109, -12.186444, -15.253701, -4.859213, -11.711889, -20.243450, 13.090107, 0
-6.199073, -10.594995, -15.398454, -30.159424, 0.842783, 4.788792, -10.394469, -16.549292, -10.488284, -12.790471, -16.207435, 6.375496, 0
3.620872, -3.342138, 1.766240, 1.703520, -3.178324, -5.461972, -2.023328, 5.940386, 3.866400, 9.023311, -3.182179, -7.986772, 0
-8.210603, -2.283398, -4.465608, -30.593471, 6.931309, -0.263906, -8.909354, -16.535340, -2.689950, -9.791440, -15.407457, 10.351750, 0
6.964380, -0.783440, 13.799935, 23.687587, -3.097578, -5.804191, 2.645686, 15.291516, 4.131206, 19.627139, 4.949013, -7.728475, 0
-10.789589, -2.920134, -18.766731, -33.942280, 3.440559, 0.586483, -11.277497, -15.052437, -9.428047, -13.222922, -16.850290, 6.944434, 0
4.656115, -3.659953, 6.477849, 10.425724, 2.202849, -7.656070, 7.272774, 9.565229, 1.284530, 8.670711, 3.499742, -2.791060, 0
-5.530985, -6.884620, -13.438463, -36.257608, 2.517769, 5.469487, -4.533077, -15.611235, -7.309397, -15.477109, -13.483770, 11.618617, 0
-6.480023, -5.614083, -9.181939, -35.793793, 4.248301, 4.196305, -5.177861, -18.727781, -4.423643, -15.709694, -10.333654, 10.020319, 0
1.559940, -1.119169, 4.000762, 10.222134, 5.604861, -9.224466, 4.193979, 2.690298, -3.503310, 9.879639, 5.368641, -3.987129, 0
2.840004, -3.229210, -0.833489, -17.224813, 1.385275, 1.890016, 0.100582, -6.421287, -3.308455, -5.149902, -3.754433, -4.133131, 0
-5.730317, -5.661523, -17.489735, -39.091459, 4.097750, 3.107378, -7.926701, -12.051967, -4.178345, -16.698162, -6.655921, 15.116903, 0
-6.125855, -3.283678, -0.495666, -19.658163, 1.290252, 6.509477, -3.255950, -7.524441, -2.787298, -0.038853, -4.763171, 5.977123, 0
-7.679892, -2.135075, -10.157249, -31.938350, 5.593439, 6.025498, -16.479232, -18.396240, -5.171437, -11.050133, -11.910780, 8.120958, 0
-6.594856, -3.657783, -3.425185, -19.689983, 3.953150, 0.362036, -0.600241, -7.272529, -5.444070, -3.510678, -3.767144, 5.206776, 0
-8.506499, -8.156703, -12.295079, -34.231163, 4.082548, -0.596770, -4.343491, -12.764270, -9.301107, -15.473654, -16.046772, 12.160070, 0
-10.954980, -0.656101, -23.609837, -34.427413, 4.167174, 7.526320, -9.321899, -13.389908, -3.848240, -11.591304, -10.788801, 9.099322, 0
-2.166837, 0.268453, -2.944306, -10.531287, 8.472964, -0.930275, -4.614077, -8.031859, -7.511794, -1.921198, 0.568836, 5.517998, 0
4.147063, -1.523752, 4.787784, 9.548122, -1.654257, -2.219638, -4.342215, 2.965664, -0.182115, 9.284340, 1.004019, -5.423082, 0
-6.992451, -4.707224, -15.121944, -30.413816, 4.514547, 2.837271, -14.063251, -13.467404, -2.893584, -8.589969, -14.458521, 14.262604, 0
